# time x y z qx qy qz qw
1.413394881555760384e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.413394881605760574e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.413394881655760527e+09 4.821571500000000089e-05 2.815265299999999840e-04 -4.920349099999999948e-05 -1.319524199999999939e-02 -7.976662599999999603e-01 1.290290900000000017e-03 6.029533700000000440e-01
1.413394881705760479e+09 6.326089400000000642e-05 6.481434600000000098e-04 -7.941997500000000018e-05 -1.462272499999999961e-02 -7.972667599999999632e-01 2.580800099999999882e-03 6.034444700000000106e-01
1.413394881755760431e+09 1.023910999999999962e-04 1.420750500000000091e-03 -1.338654899999999867e-04 -1.617680599999999844e-02 -7.968581799999999715e-01 3.758920600000000001e-03 6.039380899999999830e-01
1.413394881805760384e+09 2.301603400000000021e-04 2.516240900000000190e-03 -2.132681100000000129e-04 -1.795122600000000068e-02 -7.963746699999999512e-01 4.914700800000000418e-03 6.045171499999999476e-01
1.413394881855760574e+09 4.325606699999999982e-04 3.977320799999999740e-03 -4.602895700000000099e-04 -1.951951700000000012e-02 -7.959863600000000039e-01 6.086975900000000418e-03 6.049691299999999661e-01
1.413394881905760527e+09 -1.205505500000000007e-04 9.633281700000000287e-04 2.740918999999999973e-04 -1.629362200000000066e-02 -7.965245699999999873e-01 5.857015300000000457e-04 6.043862899999999927e-01
1.413394881955760479e+09 -1.884792599999999868e-04 1.569311600000000088e-03 3.641793199999999791e-04 -1.432520200000000042e-02 -7.956504599999999483e-01 -2.882499900000000045e-03 6.055797400000000330e-01
1.413394882005760431e+09 -8.323386200000000557e-05 1.689035100000000006e-03 3.511833099999999829e-04 -1.307896300000000074e-02 -7.968434300000000192e-01 -6.018690400000000287e-03 6.040143000000000040e-01
1.413394882055760384e+09 -1.090151100000000066e-04 1.601733200000000001e-03 3.289366600000000153e-04 -1.517529700000000079e-02 -7.969183399999999473e-01 -4.211388899999999810e-03 6.038817300000000055e-01
1.413394882105760574e+09 -8.149942600000000556e-05 1.593058899999999934e-03 2.935869099999999731e-04 -1.702210399999999971e-02 -7.965241899999999653e-01 -3.178630699999999802e-03 6.043586300000000078e-01
1.413394882155760527e+09 -2.264996300000000044e-05 1.665873499999999960e-03 1.644774400000000080e-04 -1.880696199999999998e-02 -7.961995099999999992e-01 -1.995147899999999939e-03 6.047384999999999566e-01
1.413394882205760479e+09 1.749926100000000098e-04 1.877052900000000021e-03 1.983178000000000158e-06 -2.058320900000000162e-02 -7.958345199999999897e-01 -8.891324499999999883e-04 6.051635800000000343e-01
1.413394882255760431e+09 5.943736300000000130e-04 2.429352100000000108e-03 -1.838150700000000060e-04 -2.215608900000000034e-02 -7.954415299999999522e-01 4.025887099999999837e-04 6.056250600000000484e-01
1.413394882305760384e+09 1.251061400000000063e-03 3.521133599999999846e-03 -3.570208200000000239e-04 -2.376400199999999935e-02 -7.950678599999999596e-01 1.583823899999999918e-03 6.060526800000000103e-01
1.413394882355760574e+09 2.251686499999999876e-03 5.188226399999999912e-03 -6.987935800000000296e-04 -2.539186400000000010e-02 -7.946198799999999451e-01 2.901075300000000023e-03 6.065691100000000224e-01
1.413394882405760527e+09 2.751401200000000067e-04 1.886325699999999916e-03 -8.972280500000000129e-05 -2.339476899999999929e-02 -7.964735899999999535e-01 -8.626777599999999524e-04 6.042199600000000004e-01
1.413394882455760479e+09 2.372339099999999927e-04 1.664727499999999914e-03 -3.869426900000000173e-05 -2.421128800000000095e-02 -7.962595099999999482e-01 -7.045208200000000138e-04 6.044701099999999494e-01
1.413394882505760431e+09 2.465896199999999825e-04 1.711915999999999959e-03 -6.793164199999999337e-05 -2.478585999999999984e-02 -7.961280699999999655e-01 -6.638116199999999530e-04 6.046199799999999458e-01
